pixel,gal_lon,gal_lat,weight,str_used
698,38.853203,60.42252,2.5542178,1
699,41.560375,62.368275,2.0301836,1
700,48.39751,61.575363,2.1869469,1
701,51.9438,62.994766,2.349404,1
702,44.59407,64.046684,2.5397797,1
703,48.57898,65.49375,2.0671659,1
704,67.642746,48.564304,2.4016542,1
705,71.22061,49.61523,2.3866396,1
706,66.85779,51.455574,2.432945,1
707,70.3826,52.0866,1.6499803,1
708,75.5231,50.360336,1.3970833,1
709,78.6364,51.08139,2.8061104,1
710,74.17022,53.008396,1.6682488,1
711,78.14501,53.732494,2.6533744,1
712,64.9057,53.83941,2.3855371,1
713,69.04854,54.75497,2.0432472,1
714,63.484203,56.319164,2.2689395,1
715,67.27302,57.417984,1.9539267,1
716,73.22121,55.68567,1.3535874,1
717,77.22283,56.547558,1.3775641,1
718,71.35611,58.312527,1.2748986,1
719,76.27501,59.34664,1.0797045,1
720,82.40383,51.480843,2.208677,1
721,86.56603,52.00232,1.448187,1
722,81.34521,54.348152,1.7506278,1
723,85.8386,54.58209,1.5797744,1
724,90.524,52.022213,0.88924026,1
725,94.2084,52.354282,0.81474,1
726,90.33541,55.078625,0.89365745,1
727,94.63929,55.047176,1.1021128,1
728,81.10869,57.017612,1.8830715,1
729,85.1576,57.401848,1.0883198,1
730,80.25656,59.723106,2.00631,1
731,85.08128,60.32423,0.9032797,1
732,89.607124,58.109,1.5065036,1
733,94.10272,58.052082,0.95874876,1
734,89.205444,60.791714,0.9960921,1
735,93.91269,60.862156,1.2883123,1
736,61.425484,58.988316,2.3505867,1
737,65.41684,60.13687,2.077424,1
738,59.034584,61.68569,2.0977044,1
739,63.140907,62.936916,2.087135,1
740,69.494545,61.123707,0.65195477,1
741,74.6568,61.99515,1.0876893,1
742,67.66629,64.100624,0.933576,1
743,72.30401,64.6904,1.2079556,1
744,55.888035,64.398636,1.927595,1
745,60.238873,65.75485,1.9995146,1
746,51.943295,67.33785,2.1844459,1
747,56.83337,68.375984,2.6438966,1
748,64.59368,66.7468,1.742965,1
749,69.402214,67.70847,0.798342,1
750,61.23209,69.734604,1.7801111,1
751,65.95875,70.685974,1.1725626,1
752,79.167786,62.744415,1.7279685,1
753,84.01485,63.263752,0.9637742,1
754,77.90282,65.685616,1.0440719,1
755,82.80694,66.22471,1.4940779,1
756,89.042145,63.79183,1.1182492,1
757,93.86396,63.696884,1.3362927,1
758,87.928825,66.98584,2.1552696,1
759,93.416626,66.877205,1.1862646,1
760,75.5759,68.75872,0.80515766,1
761,81.460945,69.29197,1.9369799,1
762,72.96339,71.57896,0.8073563,1
763,79.51076,72.402115,0.965225,1
764,87.21354,69.89516,2.2102,1
765,92.84692,70.19477,0.875656,1
766,85.83547,72.67193,1.2898672,1
767,92.76491,73.283295,0.698281,1
768,96.57567,32.089497,0.097422816,1
769,101.809006,31.191946,8.313602,1
770,98.00973,34.2906,11.516556,1
771,100.88974,33.515526,13.228018,1
772,103.6112,30.866858,5.5666156,1
773,107.1159,30.834831,3.4132142,1
774,103.926346,33.359722,5.996383,1
775,107.13925,33.04929,2.224181,1
776,98.07618,35.933475,5.992986,1
777,101.115204,35.989082,7.3475256,1
778,97.914246,38.902935,2.0115237,1
779,101.26297,38.443672,2.174232,1
780,104.22667,35.995464,5.4337273,1
781,107.50514,35.932808,3.2237854,1
782,104.56734,38.46301,4.3693357,1
783,107.77535,38.370975,3.3055253,1
784,110.14038,30.313257,2.3915935,1
785,113.15953,30.012041,2.0612915,1
786,110.23,32.60133,1.9878422,1
787,113.359344,32.269714,1.284609,1
788,116.062546,29.63143,1.7357093,1
789,119.13442,29.090195,1.4686601,1
790,116.48163,31.75186,0.80873257,1
791,119.89893,31.310547,0.7960767,1
792,110.76801,35.48749,1.8745987,1
793,113.90067,35.016697,1.4417542,1
794,110.990395,37.96903,2.068974,1
795,114.486,37.402332,1.9598422,1
796,116.98995,34.381,1.1313553,1
797,120.386566,33.937363,1.0389409,1
798,117.903496,36.851715,1.5680983,1
799,120.80173,36.298336,1.0763365,1
800,98.21734,41.409164,1.5483854,1
801,101.112946,41.342426,1.4833587,1
802,98.31079,44.163395,1.3434501,1
803,101.22059,44.12758,1.0180893,1
804,105.199135,41.191986,2.674024,1
805,108.0309,41.014977,2.6129053,1
806,105.40402,43.84768,1.5094621,1
807,108.769875,43.515007,2.582555,1
808,98.34682,46.873085,1.3136072,1
809,101.24205,46.758156,0.5481732,1
810,98.18346,49.6015,1.1802142,1
811,101.48991,49.392635,0.7920484,1
812,105.37132,46.447327,1.1664605,1
813,109.06043,46.061527,1.8107829,1
814,105.92035,49.172382,1.170372,1
815,109.81259,48.78789,1.2262506,1
816,111.663994,40.498837,1.6936548,1
817,114.86523,39.935684,1.5511804,1
818,111.982956,43.110256,1.4099998,1
819,115.57163,42.496277,1.2321401,1
820,118.105705,39.37157,1.5510117,1
821,121.55145,38.602123,1.0772517,1
822,118.77231,42.154602,1.160577,1
823,122.41176,41.218853,1.1589271,1
824,112.7316,45.822746,1.8285224,1
825,116.15022,45.067272,0.8738859,1
826,113.39523,48.163044,1.4946156,1
827,117.007,47.798424,1.2627397,1
828,120.12774,44.387802,0.7684675,1
829,123.05383,43.643852,1.2408252,1
830,120.34158,46.952213,0.7229439,1
831,124.26709,46.017685,0.76580226,1
832,122.292725,28.40105,1.256126,1
833,125.166,27.921616,0.8561683,1
834,122.875404,30.51084,0.79519945,1
835,126.03072,29.772898,0.59857863,1
836,128.13568,26.952158,0.94830215,1
837,131.40732,26.27211,0.8486791,1
838,129.1258,29.053806,0.5064877,1
839,131.95862,28.018963,0.42612058,1
840,123.65292,33.448708,0.9496655,1
841,126.631584,32.816982,0.74930656,1
842,123.86544,35.779243,1.1983993,1
843,127.445885,34.843693,0.97408384,1
844,129.83185,31.842585,0.6786963,1
845,132.95862,31.165445,0.44784296,1
846,130.77618,33.804523,0.8176111,1
847,133.75688,32.825436,0.7663517,1
848,134.42886,25.261726,0.6355071,1
849,137.9176,24.33925,0.6263349,1
850,135.12401,26.91516,0.27900726,1
851,138.33856,25.823133,0.26574415,1
852,141.07181,23.257694,0.5686921,1
853,144.33154,22.102798,0.36955512,1
854,141.74065,24.787157,0.29558796,1
855,144.4743,23.590666,0.26319584,1
856,136.0539,29.912428,0.67960525,1
857,139.24867,28.807579,0.6886368,1
858,137.07884,31.72564,0.740829,1
859,140.50159,30.555193,0.8709074,1
860,142.51758,27.812464,0.62390697,1
861,145.89256,26.27823,0.39523935,1
862,143.56168,29.32806,0.6183996,1
863,146.61082,27.996214,0.76255804,1
864,124.78074,37.98861,1.2394764,1
865,128.14975,37.133244,1.1218723,1
866,125.93527,40.460842,0.8536495,1
867,129.09836,39.366627,0.880421,1
868,131.60068,36.185806,0.9629475,1
869,134.81575,35.025135,0.9365492,1
870,132.45007,38.329296,0.9405126,1
871,135.41313,37.27651,0.81313115,1
872,126.53007,42.77658,0.84389216,1
873,130.06406,41.87202,0.8463607,1
874,127.55785,45.044655,0.93792075,1
875,131.25061,44.428383,0.74307257,1
876,133.24199,40.824722,0.74765086,1
877,136.463,39.475193,0.7763396,1
878,134.52023,43.05008,0.7997453,1
879,137.25214,41.78713,0.5643289,1
880,138.05096,34.021442,0.7368008,1
881,141.21501,32.82908,0.7398127,1
882,138.85532,36.113083,0.9101434,1
883,142.49255,34.660507,0.70815337,1
884,144.60472,31.252651,0.5963203,1
885,147.80624,29.756,0.5917863,1
886,145.8187,33.23113,0.8005788,1
887,148.88936,31.633017,0.5636837,1
888,139.83443,38.235962,0.96198726,1
889,143.11804,36.577747,0.7308908,1
890,140.81299,40.40181,0.6889744,1
891,144.50734,38.828896,0.7047183,1
892,146.65222,35.304558,0.7582422,1
893,149.80598,33.83071,0.7233727,1
894,147.71327,37.336372,0.7741626,1
895,150.87086,35.555355,0.72507167,1
896,98.290184,52.161022,0.9049766,1
897,102.0799,51.931976,0.36113822,1
898,98.34025,54.869602,0.573427,1
899,102.51545,54.370823,0.27599365,1
900,106.776,51.765587,0.80189323,1
901,110.149765,51.428837,0.9660609,1
902,107.38903,54.7422,0.90436417,1
903,110.682175,54.33529,0.78468,1
904,98.54998,57.65792,0.82987416,1
905,102.83076,57.90464,0.4898934,1
906,98.71604,61.120926,0.870309,1
907,103.175415,61.00615,0.87158,1
908,108.411705,57.717777,0.58797437,1
909,111.55922,57.16553,0.87070954,1
910,109.18226,60.245464,0.48737732,1
911,112.52108,60.10914,0.7893571,1
912,113.47282,51.107895,1.0448098,1
913,117.879684,50.071724,1.3369923,1
914,114.534454,53.67809,1.422445,1
915,118.67235,53.008343,0.7637266,1
916,121.60686,49.58575,1.021681,1
917,124.96399,48.664787,0.55649513,1
918,122.46259,52.02165,1.1567411,1
919,126.45172,51.255814,0.9586678,1
920,115.939354,56.393555,1.1363351,1
921,119.771545,55.562,0.69599015,1
922,117.31183,59.22576,1.3556126,1
923,121.39934,58.52974,1.5172203,1
924,123.851616,54.711708,0.48531482,1
925,127.905846,53.66451,1.1337172,1
926,124.78118,57.9956,0.67048556,1
927,129.51558,55.97931,0.6736711,1
928,98.55467,63.93947,1.115689,1
929,103.51278,63.914413,0.8845917,1
930,98.98229,66.72818,1.1045009,1
931,104.331535,66.6845,0.9408978,1
932,109.24886,63.32257,0.8853242,1
933,114.34115,62.919712,1.2900974,1
934,110.925415,66.3459,0.8860602,1
935,115.48439,65.588005,1.9566774,1
936,99.17343,69.84129,0.98287255,1
937,106.00924,69.66278,0.7116346,1
938,100.312225,73.56253,0.74274427,1
939,106.60434,72.76966,0.60930014,1
940,113.258896,69.46326,0.5433652,1
941,117.564156,68.380714,1.3997853,1
942,113.13261,72.33878,0.14523764,1
943,120.29138,71.7682,1.3883779,1
944,118.566154,62.363285,1.3564347,1
945,123.246414,61.211365,1.5420864,1
946,120.87567,65.02644,1.6869237,1
947,124.86457,64.01438,1.1722224,1
948,127.28629,60.41845,1.3528847,1
949,131.57043,59.043552,0.31730732,1
950,129.66374,63.10223,1.624867,1
951,133.5959,62.24409,0.9382914,1
952,122.75143,68.077736,1.4184617,1
953,127.68676,66.9187,1.7658445,1
954,126.42657,70.97431,1.4754695,1
955,131.72495,69.698456,1.5495688,1
956,132.84557,65.60701,1.4746206,1
957,137.01408,64.67373,1.3259903,1
958,136.1483,68.60777,1.4558262,1
959,140.70906,67.20754,1.4624004,1
960,128.74747,47.6529,0.40731356,1
961,131.95168,46.585598,0.94681877,1
962,129.85849,49.912952,0.37967682,1
963,133.538,48.72426,0.46542612,1
964,135.78535,45.523846,0.88131326,1
965,139.04681,43.658203,0.78909624,1
966,136.71986,47.59614,0.75048006,1
967,140.50458,46.4028,0.87928593,1
968,131.52928,52.75245,0.75694305,1
969,134.74797,51.219143,0.42587116,1
970,133.31955,55.141712,1.0876955,1
971,136.87727,54.062084,0.6547496,1
972,138.51073,49.980545,0.4863212,1
973,141.58534,48.58414,0.62602085,1
974,140.13425,52.188217,0.4934656,1
975,143.70862,51.117878,0.39728755,1
976,142.25998,42.483105,0.55378175,1
977,145.15207,41.23462,0.5324284,1
978,143.527,44.788197,0.57501227,1
979,146.77223,43.21532,0.6649231,1
980,148.50092,39.73582,0.5324447,1
981,151.87442,37.56384,0.70794255,1
982,149.96327,41.611107,0.59801304,1
983,153.00969,39.908897,0.57407784,1
984,145.17169,47.08489,0.9127577,1
985,148.41301,45.40446,0.5879468,1
986,146.75627,49.31733,0.50881463,1
987,150.03905,47.48454,0.8455675,1
988,152.04103,43.409237,0.5288051,1
989,154.43044,41.798725,0.6024327,1
990,153.38977,45.658295,0.53262794,1
991,156.34264,43.452953,0.4575002,1
992,135.36774,57.560486,0.56625646,1
993,138.94943,56.526817,0.91492325,1
994,137.27141,60.436325,0.2672135,1
995,141.59818,58.57078,0.7702381,1
996,142.43065,55.041637,0.52625316,1
997,145.39992,53.051853,0.4361449,1
998,144.86896,57.32075,0.8871523,1
999,148.5147,55.809807,0.52832526,1
1000,140.51437,63.20738,0.55713075,1
1001,143.99214,61.75246,0.29146978,1
1002,144.88518,65.72416,1.009186,1
1003,148.4381,64.537415,0.55011576,1
1004,147.99944,59.45539,0.73062223,1
1005,150.95407,58.161343,0.77758336,1
1006,151.14519,62.155087,0.2730455,1
1007,154.46478,60.342266,0.6664327,1
1008,148.53323,51.606987,0.66025174,1
1009,151.81842,49.77087,0.4105756,1
1010,150.80414,53.467125,0.37791657,1
1011,153.95216,52.00372,0.58354586,1
1012,154.86443,47.492,0.85655,1
1013,157.56487,45.695183,0.64214134,1
1014,156.517,49.879063,0.44539818,1
1015,159.31575,47.486385,0.71473235,1
1016,153.96988,56.23425,0.47296494,1
1017,156.12288,53.755028,0.32767236,1
1018,156.7418,58.334286,0.7888601,1
1019,159.59615,56.680984,0.44178125,1
1020,158.68973,52.082893,0.57894474,1
1021,161.41335,49.43817,0.4567305,1
1022,161.18567,54.302044,0.43862063,1
1023,163.5737,51.94788,0.593403,1
1024,347.56732,-53.38624,0.39896595,1
1025,345.60376,-55.6827,0.5437258,1
1026,351.8834,-52.745934,0.24630032,1
1027,350.14316,-55.810314,0.4284516,1
1028,345.43893,-56.961964,0.0065878807,1
1029,341.91858,-60.067917,0.5287239,1
1030,349.04565,-56.996178,0.081890516,1
1031,347.76688,-60.347713,0.47058523,1
1032,355.64822,-52.69396,0.30255443,1
1033,355.19812,-55.22878,0.41050556,1
1034,359.4077,-52.003437,0.3621866,1
1035,358.713,-55.021664,0.502903,1
1036,353.0845,-56.84588,0.092439204,1
1037,353.43283,-60.232044,0.45526132,1
1038,358.39365,-56.51335,0.07518257,1
1039,358.3259,-60.403477,0.41855627,1
1040,338.89438,-62.02749,0.5842277,1
1041,337.1989,-64.07895,0.31619355,1
1042,344.85196,-62.54883,0.53847903,1
1043,344.0783,-64.827644,0.39235163,1
1044,334.56744,-65.47191,0.2645351,1
1045,330.61838,-67.92219,0.8027232,1
1046,341.27048,-66.518036,0.18424757,1
1047,338.4632,-69.00364,0.68313575,1
1048,351.43005,-62.845272,0.52862304,1
1049,350.7745,-65.22354,0.49535036,1
1050,357.37607,-62.672916,0.61714375,1
1051,357.40475,-65.40917,0.39734337,1
1052,348.03635,-67.154396,0.20335811,1
1053,346.48282,-69.6289,0.8107395,1
1054,355.98584,-67.25546,0.21790911,1
1055,354.86703,-69.98617,0.85446453,1
1056,3.3568552,-51.31389,0.32175153,1
1057,3.0456614,-54.366188,0.5468076,1
1058,6.979967,-50.63977,0.3552928,1
1059,7.2306356,-53.642025,0.6204168,1
1060,3.2822146,-55.951157,0.014571533,1
1061,3.2011101,-59.95797,0.51471645,1
1062,7.5943103,-55.99388,0.025509212,1
1063,8.110337,-59.261486,0.46507388,1
1064,9.864495,-49.981186,0.26507163,1
1065,11.267635,-52.846565,0.35909027,1
1066,12.772226,-48.984703,0.24642968,1
1067,14.544665,-51.877098,0.4770184,1
1068,12.135667,-54.23933,0.096200265,1
1069,12.866831,-58.33376,0.51557934,1
1070,14.47979,-53.788704,0.012358444,1
1071,17.474262,-57.29998,0.43507558,1
1072,3.6055229,-62.287315,0.5350006,1
1073,4.031229,-64.95151,0.40308273,1
1074,9.245792,-61.72138,0.63454,1
1075,9.379027,-64.68879,0.47412705,1
1076,4.298678,-67.449394,0.29411677,1
1077,2.705838,-70.08935,0.5978625,1
1078,10.880744,-66.16398,0.116853066,1
1079,10.173521,-69.79231,0.58858615,1
1080,14.607945,-60.8823,0.5473826,1
1081,14.925879,-64.07031,0.4392355,1
1082,18.959175,-59.7308,0.4840757,1
1083,19.808868,-62.82036,0.47480094,1
1084,16.653719,-65.5512,0.12589249,1
1085,17.815805,-68.746544,0.47634205,1
1086,22.728363,-64.28721,0.14376058,1
1087,24.031239,-67.92208,0.60862905,1
1088,326.70914,-69.43052,0.8295845,1
1089,322.4952,-70.81167,0.6370241,1
1090,334.96344,-70.74276,0.8229724,1
1091,330.66006,-72.502686,0.6221004,1
1092,316.85336,-72.19917,0.8646946,1
1093,311.88107,-73.53182,0.90770346,1
1094,325.30637,-74.151855,0.8852123,1
1095,319.48364,-75.77733,0.90924627,1
1096,343.85358,-71.93479,0.69254494,1
1097,339.78082,-73.84106,0.44627246,1
1098,353.50067,-72.47865,0.71096796,1
1099,350.35703,-74.727554,0.7038136,1
1100,336.27744,-75.74553,0.7880972,1
1101,330.22263,-77.71002,0.8147002,1
1102,348.09262,-76.83934,0.7927524,1
1103,343.88763,-78.93441,0.91702735,1
1104,305.74268,-74.70059,0.9673907,1
1105,297.5152,-75.42293,1.3701499,1
1106,313.708,-77.11528,0.90827423,1
1107,303.62244,-78.2668,1.100191,1
1108,289.19705,-75.94632,0.86577433,1
1109,280.75485,-76.345566,1.158195,1
1110,293.49667,-79.0643,1.0110153,1
1111,282.38275,-79.61865,1.1060438,1
1112,323.36035,-79.27464,0.998777,1
1113,313.86078,-80.87131,0.91610646,1
1114,338.746,-80.88113,0.9825191,1
1115,328.7885,-82.81693,1.2587496,1
1116,300.13602,-81.710304,0.9305672,1
1117,285.0042,-82.5663,1.0946136,1
1118,313.52078,-84.63657,1.0231155,1
1119,290.43793,-85.515854,0.9883594,1
1120,3.4019008,-72.523285,0.676781,1
1121,1.1406008,-74.84864,0.53952515,1
1122,11.914581,-72.04873,0.5434864,1
1123,11.61107,-74.64007,0.54095274,1
1124,0.76246214,-77.14828,0.7296508,1
1125,0.0036049848,-79.6368,0.84178036,1
1126,13.367686,-77.0376,0.8654444,1
1127,14.893142,-79.28266,0.8374394,1
1128,20.581844,-71.20719,0.59719694,1
1129,20.335793,-73.60087,0.5139432,1
1130,27.308275,-70.29689,0.5361738,1
1131,29.675465,-72.828896,0.40527752,1
1132,24.976715,-76.08463,0.6436658,1
1133,28.764727,-78.28749,0.70822835,1
1134,34.42255,-74.80974,0.555767,1
1135,39.825726,-76.97279,0.6366008,1
1136,356.9089,-81.78068,1.0073602,1
1137,353.30814,-84.07125,1.0107388,1
1138,16.59748,-81.37595,0.73491096,1
1139,22.26803,-83.77465,0.96172523,1
1140,344.5647,-86.23148,0.8501765,1
1141,321.40527,-88.2395,1.1228615,1
1142,33.222397,-86.26787,0.73198134,1
1143,62.93054,-87.761116,0.9510063,1
1144,33.12431,-80.34896,0.72124165,1
1145,42.46447,-82.680084,0.829693,1
1146,45.682014,-78.6054,0.7107588,1
1147,55.879253,-80.69517,1.0337281,1
1148,57.482304,-84.5721,0.6396737,1
1149,80.63372,-85.2523,0.7238525,1
1150,70.574196,-82.15145,0.60486794,1
1151,87.38429,-82.649734,1.0293832,1
1152,16.26178,-47.681408,0.17335245,1
1153,17.028765,-50.81435,0.40402538,1
1154,18.569105,-46.89484,0.18652566,1
1155,20.336561,-49.806385,0.5982271,1
1156,17.839268,-52.59776,0.09993486,1
1157,21.05636,-56.64068,0.41100636,1
1158,21.148489,-51.5975,0.08499365,1
1159,24.698517,-55.469418,0.36348954,1
1160,21.235727,-46.182106,0.27794287,1
1161,23.43935,-48.523193,0.39033347,1
1162,24.257795,-44.75276,0.3425334,1
1163,26.197474,-47.514133,0.37450892,1
1164,25.00502,-50.012196,0.14320128,1
1165,27.686785,-54.1947,0.39303738,1
1166,28.166214,-48.645065,0.12473294,1
1167,30.78973,-52.86712,0.44443414,1
1168,22.517471,-58.9987,0.3884032,1
1169,24.573694,-61.466084,0.50913733,1
1170,27.005949,-57.886467,0.50730747,1
1171,29.240486,-60.17998,0.41517118,1
1172,27.53682,-63.03817,0.15780391,1
1173,29.824495,-66.73368,0.5343581,1
1174,31.482994,-61.947983,0.1548031,1
1175,35.279514,-65.036736,0.6149173,1
1176,30.13918,-56.4487,0.51668125,1
1177,33.39662,-58.765606,0.6108716,1
1178,33.418728,-55.080635,0.46201354,1
1179,37.15998,-56.864346,0.44391346,1
1180,35.445637,-60.559353,0.15243013,1
1181,39.846077,-63.514526,0.5619162,1
1182,38.100414,-59.208115,0.14321221,1
1183,43.67998,-61.696022,0.67226905,1
1184,26.550762,-43.463955,0.25626624,1
1185,28.780563,-46.16831,0.44966143,1
1186,28.875795,-42.711605,0.32964718,1
1187,30.840723,-44.72843,0.4370926,1
1188,30.19507,-47.53909,0.10682547,1
1189,34.11043,-51.300243,0.40578243,1
1190,32.356266,-46.51066,0.06609463,1
1191,37.186817,-49.884922,0.37377024,1
1192,30.924696,-41.315674,0.26383018,1
1193,33.405605,-43.410442,0.5300602,1
1194,33.30623,-39.848694,0.3221464,1
1195,36.10858,-42.174942,0.43079743,1
1196,34.749866,-45.184544,0.1310022,1
1197,39.593746,-48.282692,0.36367843,1
1198,37.495975,-43.421772,0.1283338,1
1199,41.272522,-46.86779,0.4262129,1
1200,36.74195,-53.38266,0.54178536,1
1201,40.338146,-55.604794,0.43238446,1
1202,39.780598,-52.024334,0.52849686,1
1203,42.495445,-54.047016,0.49446666,1
1204,41.413612,-57.55601,0.1096895,1
1205,47.347553,-59.927174,0.6375836,1
1206,44.369137,-56.031597,0.22825825,1
1207,50.406715,-57.966747,0.63130367,1
1208,42.222935,-50.226696,0.5297292,1
1209,45.293167,-52.558304,0.40716904,1
1210,44.522335,-48.54506,0.4691353,1
1211,47.355377,-50.89003,0.40390635,1
1212,47.52424,-54.07773,0.24718563,1
1213,53.05334,-56.34901,0.66234237,1
1214,50.282776,-51.70371,0.013752739,1
1215,55.392197,-54.182755,0.5308796,1
1216,33.773735,-69.01447,0.6077206,1
1217,36.87237,-71.271194,0.36099395,1
1218,39.740356,-67.227356,0.6041974,1
1219,43.098434,-69.55724,0.40892357,1
1220,42.05866,-73.06692,0.6791663,1
1221,47.78539,-75.02908,0.7308942,1
1222,48.503426,-71.32631,0.63348705,1
1223,53.815113,-72.90531,0.5607154,1
1224,43.83803,-65.205284,0.52654094,1
1225,47.09643,-67.5468,0.45152786,1
1226,48.292187,-63.75377,0.6544466,1
1227,52.00542,-65.80957,0.42325693,1
1228,52.616184,-69.19117,0.6801145,1
1229,59.11883,-70.66585,0.61030525,1
1230,56.94987,-67.0168,0.765401,1
1231,63.035736,-68.44442,0.61471593,1
1232,54.343494,-76.61942,0.7332853,1
1233,63.806297,-78.19345,0.99633914,1
1234,60.763367,-74.34802,0.69354665,1
1235,69.91754,-75.68858,0.92310244,1
1236,77.17029,-79.42596,0.7556448,1
1237,89.77525,-79.85256,0.98891383,1
1238,80.30345,-76.59353,0.6023929,1
1239,91.52461,-77.20954,1.1886141,1
1240,64.166046,-72.17156,0.48748487,1
1241,73.75147,-73.19407,0.7960374,1
1242,68.73194,-70.02958,0.5462281,1
1243,76.9012,-70.86583,0.5119837,1
1244,82.697815,-73.88157,0.7058371,1
1245,91.844475,-74.54492,1.0376971,1
1246,84.61406,-71.59464,0.4509762,1
1247,92.099,-71.92855,1.3410314,1
1248,51.61492,-61.8105,0.64250624,1
1249,55.873924,-63.63318,0.41049945,1
1250,54.42504,-60.04756,0.5236848,1
1251,59.288715,-61.493416,0.464685,1
1252,60.594147,-64.909035,0.77564704,1
1253,66.06265,-66.158485,0.6193106,1
1254,63.837532,-62.92136,0.67296374,1
1255,69.12804,-63.90776,0.5655658,1
1256,56.70559,-58.12088,0.64668024,1
1257,60.81456,-59.34505,0.48147577,1
1258,59.48031,-55.9669,0.7641554,1
1259,64.088135,-57.140213,0.5141359,1
1260,65.653656,-60.647457,0.79064935,1
1261,70.99717,-61.31332,0.6389327,1
1262,67.67418,-58.484833,0.6362498,1
1263,72.900116,-58.979702,0.5698849,1
1264,71.447075,-67.225876,0.49843183,1
1265,78.3221,-68.382576,0.7817304,1
1266,74.30919,-64.79388,0.49150804,1
1267,80.98803,-65.90324,0.65241,1
1268,85.44862,-69.006516,0.539791,1
1269,92.49928,-69.18704,1.1610683,1
1270,86.97637,-66.47909,0.5817701,1
